text,id
падать миллиметр вставать гнуться ветер бояться открыть глаз сколько упасть вниз громкий крик держаться держаться пройти гроза прощаться возвращаться обман прощаться голос свой душа вели сквозь туман попадать капкан попадать капкан прощать помнить один рядом ты душа ночь прийти твой старый дом идти свет спешить спешить таять слой пепел холодный вода пекло искать внутри зло мысль один друг друг сплетаться день грань вечно живой узел прощаться возвращаться обман прощаться голос свой душа вели сквозь туман попадать капкан попадать капкан источник tekstypesenokru прощать помнить один рядом ты душа ночь прийти твой старый дом идти свет спешить спешить прощать помнить один рядом ты душа ночь прийти твой старый дом идти свет спешить спешить прощать помнить один рядом ты душа ночь прийти твой старый дом идти свет спешить спешить ,47
луч играть крыша увидеть будильник гдеть двадцать смахнуть корзина виджет вчерашний платье нету сила просыпаться сон гладить палец ненавидеть малый перчатка менять забывать смеяться больной накинуть старое худить спускаться магазин брать вино зефир кортизол накрыть снова ночь снова ночь снова ночь понять найти почему чужой объятие ты ждать прийти оставить ответ мой тысяча звонок понять смочь простить послушный простить уходить поезд окно пустой перрон знать всетаки решиться это любовь ,48
закрывать дверь слово сказать верить ждать значит смочь смириться проститься холодно темно ждать ответ равно несколько секунда ты жить прежде нежно быть любить быть хранить сердце быть тихонько греться быть любить вечно быть пока услышать рядом ты ктоть дышать быть любить быть хранить касаться пустота ранний я уходить ты писать вопрос вопрос любя невидимый согреть позволить это просто боль стучаться скрыться быть любить быть хранить сердце быть тихонько греться быть любить вечно быть пока услышать рядом ты ктоть дышать быть любить быть хранить сердце быть тихонько греться быть любить вечно быть любить быть хранить сердце быть тихонько греться быть любить вечно быть пока услышать рядом ты ктоть дышать быть любить быть хранить ,49
мм часы переведу жизнь назад грусти тобой встретимся похоже это видела впервые дороже понимание всё неповторимо времена выбрать мгновение лечу жизням моим родным мирам родным мирам закрытыми веками веками закрытыми веками веками закрытыми веками веками окей просто улыбнусь этому белому листу прикоснись моему сердцу налету важнее цени момент оставляю белый след ветер лететь свет времена выбирают живут умирают теряют снова находят всё чём мечтают сколько перевернём страниц потеряли счёт гдето веками вся жизнь идёт времена выбрать мгновение лечу жизням моим родным мирам родным мирам закрытыми веками веками закрытыми веками веками закрытыми веками веками закрытыми веками закрытыми веками веками веками закрытыми веками веками времена выбрать мгновение лечу жизням моим родным мирам родным мирам закрытыми веками веками закрытыми веками веками закрытыми веками веками закрытыми веками,50
часы словно золушка еда домой мама трубка дочка плакать слеза снова падать клатч давить газ водитель хотеть видеть нужный видимо это больно давить газ водитель сильно обидеть ранний видеть просить набирать холодный ночь весь быть лгать скучать стирать номер фото инстаграм простить пора сильно ранить ооаааа давить газ давить газ водитель ооаааа давить газ хотеть видеть остаться друг вандал часть мир знать мама всё серьёзно один лишь мысль снова слеза давить газ водитель хотеть видеть знать любить больно давить газ водитель сильно обидеть ранний видеть просить набирать холодный ночь весь быть лгать скучать стирать номер фото инстаграм простить пора сильно ранить ооаааа давить газ давить газ водитель ооаааа давить газ хотеть видеть просить набирать весь быть лгать ооаааа стирать номер сильно ранить просить набирать холодный ночь весь быть лгать скучать стирать номер фото инстаграм простить пора сильно ранить ооаааа давить газ давить газ давить газ водитель ооаааа давить газ ооаааа ,51
звонить доступный дари цветок помолчать чувство слово слышать грустно душа пусто ууу хотеть гореть потеряться круг ууу вроде true мочь ууу закрой дверь прийти ууу ууу зона риск запоминать слово эгоистка близко далёкий смотреть снова твой глаз быть любить любить зона риск запоминать слово эгоистка близко далёкий смотреть снова твой глаз быть любить любить say say wassup мисс торопиться уходить нужный kiss стереть тейп лютый флейв эгоистка эгоист лёд этот глаз лёд пусть человек давно потерять рассудок знать никто пора бежать исчезать улетать упасть открыться наш тетрадь ломать снова доверять наш блик запотеть окно стирать вспять наш время ты прощать находить снова терять удалять друг друг список зона риск запоминать слово эгоистка близко далёкий смотреть снова твой глаз быть любить любить взять списать всё надеть очки включить розовый свет вне зона комфорт пушечный выстрел стоить край два соседний планета зона риск запоминать слово эгоистка близко далёкий смотреть снова твой глаз быть любить любить зона риск запоминать слово эгоистка близко далёкий смотреть снова твой глаз быть любить любить ,52
плакать плакать солёный слеза свой спрячь свой спрячь плакать плакать солёный слеза свой спрячь свой спрячь плакать лживый правда это слово рада крутить вихрь торнадо видать мы любить потеряться прощать видать мы забыть чувство взять распять стоить мы ждать обижаться верить знать сколько играть стоить мы ошибка тот повторять холодное слеза спрячь плакать плакать плакать солёный слеза свой спрячь свой спрячь плакать плакать солёный слеза свой спрячь свой спрячь невидимый мир вообразить который быть один тревога ранить тот милый душа доверие упасть дно одинокий велено верный мы война одинокий предать биться любовь один цена стоить мы ждать обижаться верить знать сколько играть стоить мы ошибка тот повторять холодное слеза спрячь плакать плакать плакать солёный слеза свой спрячь свой спрячь плакать плакать солёный слеза свой спрячь свой спрячь ,53
ляля ляля ляляляля ляля ляля ляляляля ляля ляля ляляляля ляля ляля сойти ум сойти ум нужный нужный нужный сойти ум сойти ум нужный нужный нужный сойти ум мама нужный ааа затянуть шея целлофан мочь целовать дышать мочь ты дышать это дрянь холодно отключаться разум больной врач связь обезбол подействовать сразу твой любовь нужный сойти ум сойти ум нужный нужный нужный сойти ум сойти ум нужный нужный нужный сойти ум мама нужный ааа снова запутаться твой соцсетяа снова голова мелочаа любовь это лишь веществааа почему нужный холодно отключаться разум больной врач связь обезбол подействовать сразу твой любовь нужный сойти ум сойти ум нужный нужный нужный сойти ум сойти ум нужный нужный нужный сойти ум мама нужный мама ляля ляля ляляляля ляля ляля ляляляля нужный ляля ляля ляляляля ляля ляля ляляляля ляля ляля ляляляля ляля ляля ,54
безалкогольный вино мы ты мы таять ice ice ice ice забрать дубай безалкогольный вино мы ты мы таять ice ice ice ice забрать дубай ооо напялить наряд shake shake shake сиять карат ууу никто виноватый втюриться lollipop lollipop хотеть ты топ губа течь xo быть петь танцевать lollipop lollipop хотеть ты топ забрать рейв просто безалкогольный вино мы ты мы таять ice ice ice ice забрать дубай безалкогольный вино мы ты мы таять ice ice ice ice забрать дубай цацка голова конь высокий гора делать деньга крутой друг проверять сзади спереди мой найк тьфу мой найк больно ойойий положить леденец прямо рот молодец ганвест ганвест выходить безалкогольный вино мы ты мы таять ice ice ice ice забрать дубай безалкогольный вино мы ты мы таять ice ice ice ice забрать дубай ,55
пуля закрой отдать пароль забыть боль твой любовь выстрел контрольный ты поле бой ловить тишина хотя двое взрывать бомба кидать комбо ломка сердце словно попкорн биться путь назад смотреть твой глаз хотеть ты сказать путь назад влюбиться навсегда знать пуля закрой отдать пароль забыть боль твой любовь выстрел контрольный пуля закрой отдать пароль забыть боль твой любовь выстрел контрольный твой комбо мой стрела давать спина спина нажать плей ломать стена играть любовь ты азарт ветер пепел снова высоко вдыхать дым стрелять смело оба хотеть путь назад смотреть твой глаз хотеть ты сказать путь назад влюбиться навсегда знать пуля закрой отдать пароль забыть боль твой любовь выстрел контрольный пуля ты пароль боль контрольный пуля ты пароль боль пуля закрой отдать пароль забыть боль твой любовь выстрел контрольный baby give me some love ya i am addicted to you gum baby give me some love ya i am addicted to you ,56
всё равно молчать знать один хотеть ходить ты крыша город высоко мы бояться повод жить лишь весна весна расцветать глаз цветок отправляться полёт луна мы выбраться западня курить твой дом это невесомость это невесомость стоить твой дом это невесомость стоить бессонный пиздец влюбить уснуть утро спасть сутки знать её рука это невозможно запах её кожа пленительный похожий герой фильм который дико любить хотеть забыть момент красивый дым подниматься выше кросс стучать крыша вопрос тихий услышать курить твой дом это невесомость это невесомость стоить твой дом это невесомость стоить бессонный пиздец влюбить твой дом это невесомость это невесомость стоить твой дом это невесомость стоить бессонный пиздец влюбить курить твой дом курить твой дом ,57
открытка другой чужое берег запятая точка почерк неуверенный скучать ты такой дело рядом рядом главный роль антракт сделать пауза половина такт самый главный элемент воздух ты сложный ты просто давать ты вместе навсегда километр часовой пояс самолёт авто звезда орион ты вместе ты везде дом давать ты вместе навсегда километр часовой пояс самолёт авто звезда орион ты вместе ты везде дом менять зажигать свет хороший прогноз миллион наш год засыпать плечо мой тихо слово это счастие любовь твой спина мой наш крыло такой просто фильтр расстояние душа близкий отдать слышать давать ты вместе навсегда километр часовой пояс самолёт авто звезда орион ты вместе ты везде дом давать ты вместе навсегда километр часовой пояс самолёт авто звезда орион ты вместе ты везде дом давать ты вместе навсегда километр часовой пояс самолёт авто звезда орион ты вместе ты везде дом давать ты вместе навсегда километр часовой пояс самолёт авто звезда орион ты вместе ты везде дом ,58
платье цвет фуксия виски мой смузи иллюзия откровенность грузить плюс плюс фотка инст этот фотка инст платье цвет фуксия утро твой люкс отпускать чувство post malone айтюнс плюс плюс трек ты трек ты трек ты простить мы слабость звонок ночь остаться ложь обещание разговор личный токсичный плохой привычка напоминать боль трещина самый модный трек красивый вещь наш кафе пряный латта окно таять закат отнять платье цвет фуксия виски мой смузи иллюзия откровенность грузить плюс плюс фотка инст этот фотка инст платье цвет фуксия утро твой люкс отпускать чувство post malone айтюнс плюс плюс трек ты трек ты трек ты рваный темп осколок ночь реж семпл прочный синхронный мысль повиснуть пьяный искра ты напоминать боль трещина самый модный трек красивый вещь совпадать намёк мой строка наверное это любовь платье цвет фуксия виски мой смузи иллюзия откровенность грузить плюс плюс фотка инст этот фотка инст платье цвет фуксия утро твой люкс отпускать чувство post malone айтюнс плюс плюс трек ты трек ты трек ты ,59
любовь верить сердце приносить ревность чувство жертва пылать месть ночь колдовать холодный снег конец июль земля нежданный место найти любовь устать сердце найти слово любовь бессмертный звёздный мир стать тесный едва любовь коснуться сердце незаметно понять всё понять бессмертный ты любовь бессмертный едва любовь коснуться сердце незаметно понять вновь понять бессмертный любовь ты бессмертный любовь открыть глаз мечта довериться луч любовь тепло согреться однажды взгляд любовь незримый найти глаз ранимый земля нежданный место найти любовь устать сердце найти слово любовь бессмертный звёздный мир стать тесный едва любовь коснуться сердце незаметно понять всё понять бессмертный ты любовь бессмертный любовь едва любовь едва любовь коснуться сердце незаметно понять вновь понять бессмертный любовь ты бессмертный любовь ,60
глядеть окно дом видеть тот звезда несколько фраза несколько слово влюбить глядеть окно квартира видеть небо значит мочь также влюбить дать минута отдать песня пополам второй твой брать забирать дать прибиться твой берег влюбиться верить такой возможно ааея шептать голос ааея это самый самый слабый место попасть целиться ааея шептать голос ааея это самый самый слабый место попасть целиться глядеть окно машина доверять никто видеть сон наяву танцевать среди бросить скала спрятать мысль капюшон искать спасибо найти дать минута отдать песня пополам второй твой брать забирать дать прибиться твой берег влюбиться верить такой возможно ааея шептать голос ааея это самый самый слабый место попасть целиться ааея шептать голос ааея это самый самый слабый место попасть целиться самый слабый место попасть целиться ааея ааея самый слабый место ,61
начинать искать попуть вести паутина любовь уходить слушать чувствовать танец век ты это наш искусство говорить рука забирать твой подруга врасплох застать движение красивый делать устать нерв стать чувство хрустальный отважныеважный i like the way you move i like the way you dance i like the way you move i like the way you dance медленномедленный шатать нерв вредный вредный давать ответить показать подруга рассказать ты передать круг сегодня танец унести быть повторять движение нуль часы твой цель наверное мишель мы пусть идиллия стрелять метко глаз сердце важный мы сегодня правда стрелять чётко согреться завтра каждый оправдать говорить рука забирать твой подруга врасплох застать движение красивый делать устать нерв стать чувство хрустальный отважныеважный врасплох застать движение красивый делать устать нерв стать чувство хрустальный отважныеважный i like the way you move i like the way you dance i like the way you move i like the way you dance говорить рука забирать твой подруга врасплох застать движение красивый делать устать нерв стать чувство хрустальный отважныеважный i like the way you move i like the way you dance i like the way you move i like the way you dance ,62
ааа твой вино твой слово капля правда глаз видеть твой чувство твердить правый всё равно ты вернуться ранить оставить след всё равно ты упрямо дерзить свой путь бред щека мой слеза это твой вино кой чёрт твой роза любить щека мой слеза это твой вино кой чёрт твой роза любить ааа ааа твой вино начинать мочь понять никак снова бросать снова к возвращаться уступать ты каждый вопрос устраивать мой нерв износ создать рай милость просить снова улетать бросить щека твой слеза это вино принять красный роза убегать щека мой слеза это твой вино кой чёрт твой роза любить щека мой слеза это твой вино кой чёрт твой роза любить щека твой слеза это вино кой чёрт твой роза любить щека твой слеза это твой вино кой чёрт твой роза любить ааа ааа твой вино ааа ааа твой вино ,63
ooh птица ты дарить крыло взлетать накрыть снова вокруг тишина искрить шуметь вокруг звезда среди один который ты бросить погоня мечта манить грёза отпор давать давать идти вперёд свой звезда набирать высота набирать спешить поймать звезда поймать отпустить набирать высота набирать спешить поймать звезда поймать отпустить засиять ты петь звезда твой пусть небо туча прогонять ветер помнить взлёт падение сбить путь затмение взять отпускать манить свободный падение погоня мечта манить грёза отпор давать давать идти вперёд свой звезда набирать высота набирать спешить поймать звезда поймать отпустить набирать высота набирать спешить поймать звезда поймать отпустить ,64
петля любовь мой грёза говорить лишь поглощать воздух ты нету живой ты нету душа ты нужно забирать свой грош пустой долина безмолвный долина утаить злой сила губа цвет малина тусклый цвет лето кончить аромат банчить чувство лечить нук отвалить сука сука сука к заходить стук идти стать жить кайф танцевать кайф просто отвалить ты это мука нук отвалить сука к заходить стук идти стать жить кайф танцевать кайф просто отвалить ты это мука гудок телефон снова беситься гон закон вместе послать пробовать песня сердце выставить тесно ты слепой я покой верить врать пустой долина безмолвный долина утаить злой сила губа цвет малина тусклый цвет лето кончить аромат банчить чувство лечить нук отвалить сука сука к заходить стук идти стать жить кайф танцевать кайф просто отвалить ты это мука нук отвалить сука к заходить стук идти стать жить кайф танцевать кайф просто отвалить ты это мука нук отвалить сука ,65
разгрузить мой печаль помочь счастливый обнять плечо сжимать весь сила словно сахар кипяток особый усилие растворяться ты улетать орбита твой томный любить сердце заставлять cжаться смочь нефига смеяться мочь подойти близкий посмотреть мой глаз особый слово думать понять слово говорить ты сдаться твой губа мой ты кружить танец ждать впереди важно важно ловить момент пока это шанс дикий глаз выжигать рана мы пламя пожар океан нежный слово заставлять сдаться нежный губа продолжать прикасаться дикий глаз выжигать рана мы пламя пожар океан нежный слово заставлять сдаться нежный губа продолжать прикасаться дым густой потолок колонка бари вайта лежать ты вдвоём тихо тлеть наш блант ты ты легко другой нужный твой чёрный глаз смотреть жадно срывать твой платье мой объятие рассвет закат быть спать рассвет закат быть любовь играть предел мой мечтание думать выйти смотреть понимать такой фильм прикасаться твой талия рука свой прикасаться твой талия рука свой дикий глаз выжигать рана мы пламя пожар океан нежный слово заставлять сдаться нежный губа продолжать прикасаться дикий глаз выжигать рана мы пламя пожар океан нежный слово заставлять сдаться нежный губа продолжать прикасаться ,66
незнакомка незнакомый вагон мелькать луна поезд греть надежда бездомный сегодня напиться допьяна ты напиться победа сегодня напиться стыд мой чувство любовь раздетый найти любовь близнец ладонь колено глаз любовь слово век сквозь ген найти любовь рука идти разведка чувство замок прятать лицо горжетка судить любовь незнакомка незнакомый незнакомка незнакомый незнакомка зацеловать утро обескровить окно стук колесо позёмка поле белоснежный покров сегодня напиться победа ты напиться любовь мой чувство любовь раздетый один душа близнец ладонь колено глаз любовь слово век сквозь ген найти любовь рука идти разведка чувство замок прятать лицо горжетка судить любовь незнакомка незнакомый незнакомка незнакомка незнакомый ,67
ночь прийти сразу дать знать искать подсказать встречный полоса верить чудо украсть украсть взлётный бесповоротно стучать сердце беспилотный плотно прижаться ты расстегнуть ремень увидеть дикий остров любовь одежда малый надежда потеряться каяться остров location это mystification растворяться растворяться нечего терять никто должный знать сбежать туда оглядка заколдовать наш остров словно сон статус обнажённый статус обнажённый взлётный бесповоротно стучать сердце беспилотный плотно прижаться ты расстегнуть ремень увидеть дикий остров любовь одежда малый надежда потеряться каяться остров location ты mystification растворяться растворяться остров location location одежда малый надежда потеряться каяться остров location это mystification растворяться одежда малый надежда потеряться каяться остров location ты mystification растворяться растворяться растворяться ,68
лить лить лунный дождь сон расхожий жажда гореть губа дрожь сердце дрожь понять слеза жить глаз позвонить быть смелый слеза мой ревнивый ручей родник сердце проникнуть молчать позвонить быть смелый слеза мой ревнивый ручей утолить жажда любовь молчать слышать ложь стать всерьёз что вопрос обман ждать ждать память звать искать любовь адрес позвонить быть смелый слеза мой ревнивый ручей родник сердце проникнуть молчать позвонить быть смелый слеза мой ревнивый ручей утолить жажда любовь молчать позвонить позвонить позвонить быть смелый слеза мой ревнивый ручей родник сердце проникнуть молчать позвонить быть смелый слеза мой ревнивый ручей родник сердце проникнуть молчать позвонить быть смелый слеза мой ревнивый ручей родник сердце проникнуть молчать позвонить быть смелый слеза мой ревнивый ручей утолить жажда любовь молчать слышать ,69
тихо уснуть проснуться глаз полный надежда быть ждать рассвет свободно ходить одежда время свысока завершить смотреть быть далеко новый звезда потерять горизонт мы равно мы нужно вернуться утро чистый горизонт сон наяву мы нужно рука рука двое один дорога облако облако облако облако облако облако облако быть смотреть таять мир рождаться вновь красиво быть мечтать планет изучать неторопливо полный луна тронуть небо серебро быть далеко ветер тишина стать первый голос мы равно мы нужно вернуться утро чистый горизонт сон наяву мы нужно рука рука двое один дорога облако облако облако облако облако облако облако видеть случайно наш дорога ждать отчаянно россыпь бликовый упавший свет ждать дорога знать мы нужно вернуться утро чистый горизонт сон наяву мы нужно рука рука двое один дорога облако облако облако облако облако облако облако ,70
разбить мой чувство взгляд внезапный мысль вслух просить застынуть тонкий лёд разбить мой сон часть деталь конструктор разбить мой сон счастие давать пойти жара стена квартира deja vu знать ты жить уйти ты сказать это deja vu безумный азарт мой тормоз малолетний смешной пацан твой твой ничей ничей любовь порой менять человек помнить помнить этаж этаж похожий весь наш жизнь вираж расклеить мой фото глянец примета лицо глаз расклеить мой фото танец успеть сказать раскрасить мой чувство пыль осенний пустой дорога время застынуть шедевр строка флешбэк deja vu знать ты жить образ твой зеркало ловить это deja vu безумный азарт мой тормоз малолетний смешной пацан твой твой ничей ничей любовь порой менять человек помнить помнить этаж этаж похожий весь наш жизнь вираж твой твой ничей ничей любовь порой менять человек помнить помнить этаж этаж похожий весь наш жизнь вираж ,71
прекрасный платье худить целое тысяча половина столько больно делать человек искренне вновь доверять город встречать такой каждый улыбаться её голосовой неземной улетать каждый смотреть она всё забывать девочкакосмос словно воздух девочкакосмос всё непросто нога уплывать земля девочкакосмос девочкакосмос небо звезда девочкакосмос всё серьёзно написать ты поздно отменять снова снова влюбляться плевать бренд смотреть душа такой нежный сильный внутри лишь взгляд обезоружить всё искренне фальшь интрига город встречать такой каждый улыбаться её голосовой неземной улетать каждый смотреть она всё забывать девочкакосмос словно воздух девочкакосмос всё непросто нога уплывать земля девочкакосмос девочкакосмос небо звезда девочкакосмос всё серьёзно написать ты поздно отменять снова снова влюбляться девочкакосмос словно воздух девочкакосмос всё непросто нога уплывать земля девочкакосмос девочкакосмос небо звезда девочкакосмос всё серьёзно написать ты поздно отменять снова снова влюбляться ,72

